timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,ax,ay,az,gx,gy,gz
1754636249.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1531982421875,0.0537109375,0.9832763671875,0.1220703050494194,-0.0610351525247097,0.1220703050494194
1754636249.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15380859375,0.0552978515625,0.982177734375,0.2441406100988388,-0.0610351525247097,0.0610351525247097
1754636249.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152099609375,0.0550537109375,0.984130859375,0.2441406100988388,-0.0610351525247097,0.0610351525247097
1754636249.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1534423828125,0.05419921875,0.9842529296875,0.1220703050494194,-0.1220703050494194,0.0610351525247097
1754636249.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1531982421875,0.0543212890625,0.9842529296875,0.1831054538488388,-0.1220703050494194,0.0
1754636249.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1533203125,0.0545654296875,0.9825439453125,0.1220703050494194,-0.1220703050494194,0.0610351525247097
1754636249.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153076171875,0.0548095703125,0.9835205078125,0.1220703050494194,-0.0610351525247097,0.0610351525247097
1754636249.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15234375,0.0552978515625,0.984375,0.1831054538488388,-0.0610351525247097,0.0610351525247097
1754636249.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15283203125,0.0556640625,0.9832763671875,0.1831054538488388,-0.0610351525247097,0.0610351525247097
1754636249.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15185546875,0.054443359375,0.9820556640625,0.1220703050494194,-0.0610351525247097,0.0
1754636250.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1541748046875,0.055419921875,0.98486328125,0.1220703050494194,-0.1220703050494194,0.0
1754636250.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152587890625,0.0550537109375,0.9837646484375,0.1831054538488388,-0.1220703050494194,0.0
1754636250.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1524658203125,0.055419921875,0.984375,0.1831054538488388,-0.1220703050494194,-0.0610351525247097
1754636250.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15380859375,0.0535888671875,0.9849853515625,0.1220703050494194,-0.1220703050494194,0.0610351525247097
1754636250.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1531982421875,0.0548095703125,0.9830322265625,0.1831054538488388,-0.1220703050494194,0.1220703050494194
1754636250.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15185546875,0.0552978515625,0.983154296875,0.1831054538488388,-0.0610351525247097,0.0610351525247097
