X.1,Y.1,Z.1,X.3,Y.3,Z.3,X.5,Y.5,Z.5,X.7,Y.7,Z.7,X.9,Y.9,Z.9,X.11,Y.11,Z.11,X.13,Y.13,Z.13,X.15,Y.15,Z.15,X.17,Y.17,Z.17,X.19,Y.19,Z.19,X.21,Y.21,Z.21,X.23,Y.23,Z.23,X.25,Y.25,Z.25,X.27,Y.27,Z.27,X.29,Y.29,Z.29,X.31,Y.31,Z.31,X.33,Y.33,Z.33,X.35,Y.35,Z.35,X.37,Y.37,Z.37,X.39,Y.39,Z.39,X.41,Y.41,Z.41
-0.013580321,977.3608,0.00013377813,-0.30950797,1050.387,16.529037,-1.4551649,1237.9412,-10.127651,1.8650925,1449.5511,18.59528,7.011662,1588.3917,72.56305,38.826065,1384.0852,2.5663857,173.07683,1368.2223,6.074955,203.6466,1119.8147,16.342823,212.20686,918.7423,45.70739,-37.611507,1385.3788,5.3766413,-172.54144,1376.581,23.851868,-212.72258,1132.3251,22.422884,-218.48846,934.4285,52.785324,96.05415,976.85443,-0.440395,93.499985,566.34515,-0.2387553,88.01912,191.72829,-70.88551,97.82143,127.386116,73.86899,-96.06923,977.76324,0.4965832,-92.69894,566.14136,6.0709434,-78.5063,193.00162,-57.22927,-96.425735,127.37469,86.84537
-0.013525092,977.3572,0.00015709725,-0.30043867,1050.3732,16.535633,-1.4101762,1237.9178,-10.099569,1.9368207,1449.5228,18.646051,7.0650287,1588.3707,72.544495,38.891426,1384.0585,2.620015,173.10626,1368.1719,6.161652,203.65889,1119.7535,16.511343,212.19904,918.65173,45.9532,-37.546673,1385.3623,5.419649,-172.44585,1376.5625,23.8718,-212.6122,1132.3085,22.380695,-218.38268,934.39716,52.69098,96.05578,976.83636,-0.44399858,93.70678,566.35034,-0.15195906,88.40214,191.76518,-70.97003,98.23126,127.36315,73.770966,-96.07053,977.77313,0.5000332,-92.62276,566.1243,5.857255,-78.363785,192.98947,-57.343998,-96.37743,127.37163,86.705536
-0.013462498,977.3397,0.0001816437,-0.28824708,1050.3395,16.538086,-1.3559788,1237.8671,-10.071772,2.0262506,1449.4681,18.701681,7.1346436,1588.3258,72.525764,38.97079,1384.0048,2.6767123,173.13414,1368.08,6.2495832,203.66954,1119.6848,16.664371,212.19377,918.5266,46.17807,-37.4659,1385.3224,5.4673944,-172.3191,1376.517,23.8952,-212.4905,1132.3066,22.321293,-218.28131,934.3571,52.573936,96.05551,976.8023,-0.45123655,93.91525,566.3376,-0.034801338,88.78192,191.79245,-71.07534,98.6483,127.32338,73.64404,-96.069916,977.772,0.5070449,-92.54008,566.0851,5.636315,-78.21745,192.9699,-57.472744,-96.34801,127.35502,86.54223
-0.013420769,977.3132,0.00014973331,-0.27593824,1050.3036,16.542397,-1.3008131,1237.8276,-10.042549,2.1157465,1449.4276,18.759851,7.2075114,1588.2876,72.50373,39.051136,1383.9668,2.7371664,173.17148,1368.0114,6.3394923,203.68715,1119.6096,16.795687,212.19307,918.39557,46.3643,-37.38538,1385.2983,5.519585,-172.19937,1376.4934,23.929016,-212.3658,1132.2998,22.287748,-218.16113,934.3127,52.482216,96.056656,976.7575,-0.45709962,94.12034,566.3272,0.097233996,89.16194,191.81598,-71.16915,99.067314,127.29198,73.53788,-96.070724,977.76355,0.51282436,-92.452095,566.05,5.3913255,-78.06659,192.94743,-57.61384,-96.295784,127.34292,86.37884
-0.013373517,977.31726,0.00017427976,-0.25990084,1050.2974,16.544592,-1.2339805,1237.8156,-10.009835,2.226357,1449.4088,18.83033,7.30289,1588.2589,72.51577,39.150158,1383.9476,2.8053823,173.23944,1367.9608,6.4281073,203.71033,1119.5546,16.92412,212.19904,918.2955,46.526207,-37.287743,1385.2958,5.580782,-172.07593,1376.5018,23.970804,-212.2438,1132.3374,22.238367,-218.07181,934.3216,52.333813,96.0605,976.74023,-0.46743488,94.34289,566.30865,0.29923406,89.55713,191.84862,-71.29791,99.50735,127.25109,73.39134,-96.07415,977.7885,0.5228037,-92.37658,566.0116,5.1447453,-77.925316,192.92917,-57.772346,-96.23211,127.333336,86.1939
-0.013382723,977.2971,6.62754e-05,-0.2458977,1050.2677,16.555424,-1.1741338,1237.7792,-9.966874,2.3282087,1449.3641,18.907806,7.390831,1588.2048,72.552086,39.241,1383.906,2.880092,173.30185,1367.8899,6.5239944,203.73776,1119.4714,17.066422,212.21788,918.17633,46.699055,-37.19801,1385.2688,5.6504445,-171.96457,1376.4861,24.025715,-212.1294,1132.336,22.216295,-217.98846,934.298,52.228786,96.06281,976.7006,-0.47830912,94.56158,566.2999,0.4833373,89.94483,191.87517,-71.40511,99.932625,127.216705,73.281006,-96.07625,977.7881,0.53355134,-92.30565,565.98914,4.932142,-77.80013,192.9149,-57.91056,-96.17108,127.33066,86.03745
-0.013398677,977.3004,0.00018409835,-0.22580338,1050.259,16.554518,-1.0976005,1237.7533,-9.92838,2.4600344,1449.3154,18.994623,7.5170116,1588.1272,72.61201,39.3579,1383.8616,2.9591315,173.39264,1367.809,6.6163025,203.7676,1119.4055,17.20028,212.25148,918.0704,46.832375,-37.08405,1385.2449,5.727395,-171.83365,1376.4858,24.090242,-212.01598,1132.3936,22.178057,-217.9465,934.32776,52.061066,96.069626,976.67865,-0.49435285,94.78667,566.2546,0.7506555,90.34145,191.89198,-71.572426,100.38589,127.15547,73.10278,-96.08264,977.81586,0.549104,-92.24764,565.944,4.7329884,-77.69353,192.89626,-58.081467,-96.08981,127.32328,85.83784
-0.0134146325,977.28015,0.00016875681,-0.20511746,1050.2269,16.557413,-1.0186566,1237.7115,-9.885893,2.5970185,1449.2585,19.086239,7.649361,1588.0411,72.67911,39.478603,1383.8059,3.0420113,173.49057,1367.7164,6.7065573,203.81628,1119.3258,17.317587,212.29935,917.9518,46.965107,-36.96539,1385.2107,5.8094735,-171.7005,1376.4784,24.163767,-211.9045,1132.4435,22.148603,-217.89346,934.3505,51.911423,96.07457,976.63135,-0.5118495,95.01427,566.2027,1.0423409,90.73433,191.90022,-71.73084,100.83214,127.09549,72.93205,-96.08722,977.8213,0.5662215,-92.18608,565.8876,4.5421205,-77.57696,192.87389,-58.244694,-95.999725,127.30741,85.64549
-0.013440406,977.2455,9.204917e-05,-0.18536188,1050.1799,16.565718,-0.9439692,1237.6526,-9.833755,2.7318451,1449.186,19.188293,7.7818246,1587.9447,72.76566,39.596027,1383.7349,3.1334724,173.58195,1367.6055,6.8037868,203.85788,1119.2247,17.447382,212.34836,917.80896,47.099407,-36.849182,1385.1608,5.903231,-171.56798,1376.4546,24.254128,-211.78714,1132.4703,22.140097,-217.83614,934.34894,51.78641,96.07785,976.5717,-0.53119504,95.24101,566.16284,1.3066472,91.12483,191.91162,-71.87967,101.267166,127.03865,72.78064,-96.090294,977.81085,0.58537996,-92.12689,565.84326,4.375305,-77.47107,192.85974,-58.396194,-95.910904,127.29765,85.47361
-0.0134753855,977.21216,6.259343e-05,-0.16257602,1050.1339,16.57196,-0.86152136,1237.5889,-9.771389,2.8855145,1449.093,19.316177,7.9440293,1587.8132,72.90156,39.728436,1383.6492,3.2444851,173.688,1367.4775,6.9139023,203.89954,1119.1172,17.591448,212.40196,917.669,47.23273,-36.71864,1385.0975,6.02101,-171.42346,1376.424,24.374807,-211.67159,1132.5039,22.148577,-217.80464,934.3573,51.650394,96.08284,976.51166,-0.55600154,95.468765,566.1123,1.6010278,91.50737,191.91856,-72.0657,101.68771,126.97152,72.58559,-96.094864,977.803,0.6098344,-92.08213,565.79706,4.250431,-77.375916,192.85875,-58.54217,-95.813385,127.29824,85.2937
-0.013469862,977.1767,-8.591256e-05,-0.14285173,1050.0841,16.586927,-0.78995496,1237.5248,-9.69831,3.0263054,1449.0125,19.452461,8.088524,1587.7087,73.06579,39.848053,1383.5723,3.3620613,173.77959,1367.3522,7.026584,203.93423,1119.0074,17.74566,212.46492,917.51575,47.373245,-36.5994,1385.0406,6.148671,-171.28922,1376.3903,24.510746,-211.55363,1132.5208,22.18174,-217.7711,934.34045,51.55646,96.08492,976.45306,-0.58273894,95.69644,566.09155,1.844968,91.88622,191.93428,-72.222176,102.09113,126.91374,72.42992,-96.09685,977.7903,0.6365102,-92.038025,565.76715,4.1518526,-77.29222,192.86366,-58.668385,-95.732796,127.294876,85.14874
-0.013514659,977.1453,-0.00020128085,-0.12244197,1050.0393,16.602116,-0.71940356,1237.4641,-9.623821,3.1680984,1448.9335,19.590616,8.239501,1587.6088,73.22003,39.968082,1383.4988,3.4808955,173.8706,1367.2284,7.1358843,203.96716,1118.8932,17.892815,212.53923,917.35443,47.49952,-36.480927,1384.9885,6.2811604,-171.15555,1376.3687,24.659166,-211.43912,1132.5488,22.228106,-217.74594,934.33405,51.47171,96.08856,976.3979,-0.61245435,95.92482,566.08,2.1171634,92.27217,191.95969,-72.385605,102.50794,126.8599,72.27012,-96.10039,977.7819,0.66618073,-91.99886,565.7495,4.0718346,-77.21999,192.87694,-58.79829,-95.656204,127.29322,84.99788
-0.013577866,977.0952,-0.00040317536,-0.10183523,1049.9749,16.616175,-0.65119386,1237.3839,-9.541431,3.3047824,1448.8331,19.746977,8.379242,1587.4844,73.40041,40.08359,1383.4061,3.6157317,173.95245,1367.0823,7.2601643,204.00104,1118.7761,18.047247,212.62987,917.1859,47.62799,-36.366417,1384.9172,6.431424,-171.021,1376.325,24.830235,-211.33012,1132.569,22.309793,-217.72737,934.3123,51.43925,96.091225,976.3233,-0.64391375,96.14785,566.05383,2.381968,92.65105,191.96208,-72.52649,102.91387,126.79668,72.138626,-96.103004,977.75586,0.69758546,-91.95838,565.72797,4.01961,-77.15873,192.88872,-58.918808,-95.55167,127.28119,84.86533
-0.0136576425,977.0737,-0.00066704967,-0.079810925,1049.9407,16.633348,-0.57883835,1237.3456,-9.458743,3.4524248,1448.782,19.903591,8.539135,1587.4089,73.57416,40.207916,1383.3573,3.7501013,174.04811,1366.9784,7.3781114,204.03621,1118.6787,18.176361,212.71567,917.02844,47.722717,-36.24298,1384.8914,6.5824656,-170.88268,1376.3342,25.006348,-211.21666,1132.6263,22.395802,-217.7038,934.3231,51.39633,96.09448,976.2757,-0.6756118,96.3877,566.0421,2.6693015,93.05748,191.99495,-72.68205,103.3555,126.74677,71.98912,-96.10604,977.76013,0.72920614,-91.91979,565.7083,3.9517028,-77.08661,192.90419,-59.043617,-95.45387,127.27626,84.72992
-0.013867514,977.0049,-0.0008793764,-0.055554744,1049.8544,16.644798,-0.5012274,1237.2417,-9.3798485,3.6066499,1448.654,20.0585,8.702807,1587.2565,73.736435,40.337685,1383.2404,3.8839827,174.13177,1366.8008,7.4956617,204.07974,1118.5481,18.297766,212.83713,916.8298,47.80376,-36.11286,1384.7994,6.7352552,-170.72214,1376.2775,25.191242,-211.10529,1132.6621,22.506344,-217.69304,934.3074,51.410835,96.096245,976.1788,-0.7073994,96.61986,566.0024,2.9715247,93.44644,191.9787,-72.81496,103.77847,126.66712,71.86192,-96.10785,977.71893,0.7608269,-91.88277,565.68243,3.92753,-77.035866,192.91042,-59.17317,-95.34128,127.25063,84.58731
-0.014045476,976.93463,-0.001064702,-0.030972091,1049.7673,16.65577,-0.42366552,1237.1388,-9.299113,3.7650094,1448.5286,20.21863,8.87806,1587.1111,73.9019,40.46996,1383.1252,4.0212193,174.2123,1366.6207,7.613871,204.12302,1118.4088,18.407755,212.95161,916.6133,47.876835,-35.980274,1384.7102,6.893258,-170.55475,1376.226,25.38378,-210.99791,1132.6993,22.619825,-217.68515,934.28723,51.435196,96.09809,976.0798,-0.7404595,96.854416,565.96405,3.2709813,93.84146,191.96652,-72.949875,104.20595,126.587006,71.733025,-96.1096,977.6772,0.79374737,-91.84793,565.65594,3.9257817,-76.98501,192.91733,-59.292942,-95.24406,127.22374,84.44854
-0.01422712,976.87885,-0.001300348,-0.006382076,1049.6962,16.668892,-0.34686092,1237.0555,-9.216092,3.9255087,1448.4235,20.379692,9.061273,1586.9846,74.0683,40.603394,1383.028,4.1580706,174.30235,1366.4613,7.725435,204.1729,1118.2767,18.508848,213.08173,916.4097,47.930534,-35.846855,1384.6393,7.05362,-170.3941,1376.1968,25.586035,-210.88951,1132.745,22.760805,-217.6758,934.2849,51.48567,96.10006,975.9954,-0.77443236,97.096214,565.93713,3.5961654,94.24461,191.97276,-73.07773,104.64812,126.51793,71.61448,-96.11147,977.6492,0.82764477,-91.81251,565.6301,3.93005,-76.93084,192.93118,-59.415066,-95.14086,127.20222,84.312096
-0.0143964905,976.763,-0.0015470397,0.016953617,1049.5691,16.680145,-0.27247044,1236.9247,-9.139721,4.0748873,1448.2711,20.52711,9.230778,1586.7991,74.22854,40.7294,1382.886,4.2845106,174.40503,1366.271,7.8276534,204.26747,1118.1104,18.58256,213.29346,916.1734,47.93385,-35.72167,1384.5227,7.2020154,-170.25874,1376.1237,25.783173,-210.81737,1132.7471,22.960136,-217.71263,934.241,51.633774,96.101425,975.8497,-0.80158734,97.334465,565.84656,4.0107646,94.61795,191.91794,-73.14552,105.08758,126.40373,71.582,-96.11296,977.564,0.85492694,-91.77631,565.56335,3.9552603,-76.906,192.8979,-59.55179,-95.01112,127.148926,84.181694
-0.014570156,976.7249,-0.0018066184,0.0385594,1049.5226,16.6964,-0.20933332,1236.8795,-9.04826,4.2189765,1448.2042,20.703203,9.411656,1586.7047,74.42003,40.847195,1382.8246,4.429995,174.49522,1366.1552,7.9323635,204.31691,1117.9573,18.676266,213.4122,915.9664,47.99482,-35.60509,1384.4857,7.377773,-170.12897,1376.1294,26.018839,-210.72641,1132.7676,23.167961,-217.69405,934.23584,51.76032,96.1036,975.78625,-0.83863825,97.578285,565.8602,4.3543386,95.01896,191.96341,-73.24017,105.525475,126.369286,71.49669,-96.11489,977.5507,0.89192945,-91.73812,565.5399,3.9732442,-76.83596,192.9158,-59.667313,-94.902756,127.133026,84.05859
-0.014711912,976.6493,-0.002205498,0.05449863,1049.4447,16.71954,-0.16520494,1236.8102,-8.9539,4.3308926,1448.114,20.871103,9.561709,1586.594,74.60968,40.93783,1382.7439,4.5699983,174.58278,1366.0431,8.032002,204.38757,1117.7949,18.77459,213.59883,915.76544,48.022255,-35.516975,1384.4238,7.5490336,-170.04965,1376.1083,26.259884,-210.67325,1132.734,23.451927,-217.7252,934.19104,51.98648,96.105125,975.69257,-0.86971354,97.828674,565.85626,4.7350516,95.40119,191.98349,-73.26728,105.981674,126.32214,71.50582,-96.11628,977.49414,0.92321885,-91.708115,565.50244,4.0229177,-76.79914,192.90494,-59.772346,-94.78867,127.10061,83.97405
-0.014843236,976.6409,-0.0024018697,0.07411738,1049.4249,16.740503,-0.11240554,1236.7885,-8.854085,4.4662566,1448.0707,21.057638,9.738757,1586.5343,74.827736,41.046406,1382.7017,4.721025,174.6792,1365.9456,8.131522,204.42972,1117.6727,18.891514,213.73859,915.602,48.081867,-35.41126,1384.4044,7.734909,-169.94765,1376.1361,26.514423,-210.5931,1132.7847,23.691078,-217.73764,934.2317,52.121384,96.10967,975.6614,-0.909297,98.08018,565.86743,5.046676,95.80342,192.03613,-73.38397,106.43706,126.277245,71.39841,-96.12051,977.5076,0.9627067,-91.69239,565.4822,4.093698,-76.75813,192.92377,-59.857,-94.69952,127.08019,83.87785
-0.014943263,976.5861,-0.0026154239,0.09262478,1049.369,16.7546,-0.06285363,1236.7433,-8.758899,4.58702,1448.0006,21.245531,9.909273,1586.4429,75.02112,41.14457,1382.6412,4.875486,174.7624,1365.8478,8.237709,204.50154,1117.5061,18.95991,213.89754,915.3833,48.107357,-35.317352,1384.3658,7.922068,-169.85072,1376.1411,26.772577,-210.54459,1132.7717,23.961678,-217.75352,934.1994,52.340057,96.11443,975.58484,-0.9430278,98.32498,565.8663,5.438106,96.19153,192.05898,-73.426346,106.890236,126.22595,71.37916,-96.12501,977.475,0.9964765,-91.658394,565.4542,4.1476502,-76.714554,192.92984,-59.95031,-94.609215,127.05749,83.78067
-0.015027948,976.5399,-0.0027995221,0.11305173,1049.313,16.770023,-0.008547072,1236.6934,-8.661683,4.716084,1447.9336,21.434572,10.077716,1586.3599,75.22203,41.249184,1382.58,5.0307593,174.84744,1365.7341,8.341359,204.56908,1117.3876,19.023502,214.07886,915.19336,48.109604,-35.216038,1384.3298,8.111864,-169.74356,1376.1509,27.0346,-210.49506,1132.8303,24.223684,-217.79594,934.22,52.547672,96.11907,975.51196,-0.9803811,98.57259,565.83673,5.82594,96.58284,192.05748,-73.484726,107.3373,126.1508,71.34962,-96.12958,977.4548,1.0338275,-91.62956,565.42114,4.212664,-76.69986,192.9247,-60.02933,-94.50857,127.01559,83.69749
-0.015170317,976.52484,-0.0029977346,0.13212001,1049.2894,16.784878,0.037194002,1236.6693,-8.557286,4.8432794,1447.8815,21.640951,10.265094,1586.2924,75.43609,41.34887,1382.5348,5.196155,174.92056,1365.6362,8.443608,204.59894,1117.2378,19.106703,214.1887,914.9888,48.147713,-35.118958,1384.3063,8.319218,-169.63277,1376.1666,27.326326,-210.41525,1132.8448,24.510921,-217.7755,934.2186,52.749626,96.12308,975.4783,-1.0225699,98.823746,565.87946,6.190634,96.98931,192.13686,-73.56252,107.80098,126.134514,71.27399,-96.13303,977.4577,1.0759076,-91.59245,565.3979,4.272807,-76.62491,192.95132,-60.10668,-94.418846,127.00346,83.6044
-0.015173386,976.55347,-0.0032720412,0.1487349,1049.316,16.809713,0.076625414,1236.7129,-8.438925,4.9588757,1447.905,21.863897,10.436731,1586.297,75.69203,41.439793,1382.5608,5.376192,175.0055,1365.6189,8.562883,204.63606,1117.1382,19.207098,214.31,914.84515,48.194866,-35.033035,1384.3528,8.539613,-169.55455,1376.2574,27.627502,-210.35522,1132.897,24.802725,-217.78404,934.2567,52.939102,96.12972,975.48737,-1.0659384,99.07772,565.94415,6.525867,97.402885,192.2343,-73.6414,108.27068,126.13431,71.21935,-96.13926,977.50507,1.1193339,-91.55972,565.4023,4.333891,-76.57412,192.98143,-60.157104,-94.34476,127.0048,83.55422
-0.015241502,976.5484,-0.0034346613,0.17084633,1049.2957,16.825932,0.1321102,1236.6938,-8.328879,5.099303,1447.8679,22.080864,10.623343,1586.2437,75.92769,41.55164,1382.5262,5.5515814,175.09273,1365.5201,8.671408,204.67268,1117.0416,19.264376,214.46051,914.66174,48.164402,-34.924118,1384.3436,8.756925,-169.4351,1376.2931,27.925966,-210.28426,1132.9962,25.069456,-217.81712,934.3086,53.102886,96.13597,975.4563,-1.1112756,99.33709,565.93915,6.9411635,97.82238,192.27219,-73.74503,108.75283,126.06913,71.13405,-96.145226,977.5254,1.1645521,-91.53374,565.3685,4.3891234,-76.54704,192.98279,-60.22755,-94.26049,126.96502,83.47195
-0.015296117,976.56195,-0.0037114227,0.18783616,1049.3054,16.850653,0.17105314,1236.7189,-8.208513,5.2164383,1447.8716,22.3088,10.800422,1586.2247,76.1911,41.64295,1382.5325,5.7342324,175.17612,1365.4829,8.787512,204.70541,1116.9266,19.347702,214.57297,914.4996,48.187252,-34.837093,1384.3708,8.98259,-169.35406,1376.3658,28.236748,-210.22589,1133.0406,25.366764,-217.82497,934.3404,53.293266,96.14206,975.45044,-1.1567507,99.59455,565.98975,7.3055263,98.23956,192.36421,-73.822685,109.23182,126.05965,71.0783,-96.15083,977.5573,1.2100502,-91.49986,565.3522,4.4603486,-76.491905,193.0012,-60.279552,-94.1887,126.958145,83.415085
-0.015364848,976.5792,-0.0039685466,0.20527394,1049.3157,16.874172,0.21040109,1236.7405,-8.090268,5.3348484,1447.8749,22.533018,10.9717045,1586.2109,76.448906,41.735073,1382.5369,5.91398,175.25433,1365.4352,8.899277,204.7247,1116.824,19.424189,214.6794,914.3403,48.189983,-34.748848,1384.3966,9.205946,-169.26688,1376.4374,28.543278,-210.16257,1133.111,25.643991,-217.83974,934.39166,53.457027,96.148094,975.44824,-1.2035046,99.85945,566.0416,7.6748176,98.672745,192.45775,-73.90904,109.72101,126.04658,71.01288,-96.15642,977.5933,1.2567571,-91.4667,565.3407,4.5293636,-76.43818,193.0192,-60.328373,-94.10739,126.94511,83.36423
-0.0154464645,976.5988,-0.00421217,0.22296335,1049.3289,16.899391,0.24805042,1236.7651,-7.9619975,5.455002,1447.8727,22.77729,11.156578,1586.182,76.73898,41.82745,1382.5378,6.1079497,175.33864,1365.3872,9.017129,204.74005,1116.7083,19.503496,214.77425,914.1778,48.19194,-34.660717,1384.4187,9.447689,-169.18524,1376.5062,28.875528,-210.10289,1133.166,25.946129,-217.85826,934.433,53.626934,96.15478,975.4492,-1.255042,100.125656,566.08936,8.0461855,99.1015,192.557,-74.01451,110.21309,126.03412,70.92563,-96.16249,977.6309,1.3082004,-91.4371,565.3261,4.605348,-76.384415,193.04488,-60.372288,-94.03362,126.94096,83.308075
-0.015504149,976.64343,-0.004414678,0.24265389,1049.3644,16.921978,0.29308826,1236.8127,-7.8364644,5.5871964,1447.8993,23.021627,11.349383,1586.1786,77.032005,41.930412,1382.562,6.3012013,175.42815,1365.3544,9.132352,204.75,1116.6176,19.568268,214.85268,914.02985,48.18279,-34.5619,1384.4668,9.688099,-169.08896,1376.6046,29.20178,-210.03133,1133.2682,26.21082,-217.86646,934.5153,53.744427,96.16254,975.4715,-1.3080614,100.40188,566.1437,8.433489,99.55873,192.6721,-74.1486,110.724556,126.023094,70.80671,-96.16966,977.69666,1.3611188,-91.4058,565.3137,4.6672416,-76.323364,193.07008,-60.42033,-93.9645,126.93517,83.24339
-0.015629336,976.6597,-0.004665666,0.26035434,1049.3705,16.948997,0.32952252,1236.8241,-7.70849,5.707615,1447.8871,23.2617,11.529623,1586.149,77.30818,42.0223,1382.5532,6.492298,175.50243,1365.2892,9.247556,204.74617,1116.5022,19.646084,214.93442,913.8544,48.17459,-34.473732,1384.4792,9.928399,-168.99971,1376.6635,29.532148,-209.96178,1133.3315,26.49394,-217.8833,934.5566,53.886524,96.16893,975.4701,-1.3619387,100.674034,566.20575,8.78591,100.0121,192.77922,-74.26655,111.24093,126.01663,70.706825,-96.175545,977.72986,1.4148915,-91.372536,565.301,4.7458987,-76.26935,193.09267,-60.463226,-93.8975,126.92134,83.18827
-0.015698066,976.73334,-0.0048565143,0.27941343,1049.4324,16.97814,0.37135705,1236.8911,-7.574209,5.843906,1447.9299,23.513733,11.733608,1586.1699,77.60834,42.126728,1382.5928,6.691133,175.59235,1365.2653,9.365881,204.72372,1116.4144,19.728804,214.97585,913.70715,48.160717,-34.373276,1384.5427,10.177006,-168.90369,1376.7789,29.866005,-209.87192,1133.4438,26.740822,-217.8882,934.65,53.94,96.17752,975.5238,-1.4188726,100.96498,566.2876,9.132984,100.50655,192.93489,-74.450356,111.79775,126.02392,70.535805,-96.18335,977.82184,1.4716945,-91.34561,565.29846,4.800579,-76.19939,193.12924,-60.51618,-93.855576,126.91777,83.11082
-0.01582448,976.7818,-0.005082955,0.2979331,1049.4703,17.007986,0.4108621,1236.9354,-7.443039,5.9745226,1447.9498,23.758461,11.928562,1586.1648,77.90894,42.227036,1382.6108,6.884107,175.68219,1365.2228,9.476584,204.7106,1116.3064,19.802544,215.03036,913.54913,48.1458,-34.2777,1384.5844,10.420293,-168.81693,1376.8765,30.196754,-209.79611,1133.5367,26.991386,-217.9048,934.73114,54.017574,96.18604,975.5521,-1.4765885,101.256035,566.36145,9.465974,100.99492,193.06227,-74.61575,112.343506,126.0201,70.384224,-96.19134,977.8889,1.5292779,-91.32114,565.3026,4.875666,-76.14539,193.16374,-60.56381,-93.79836,126.9121,83.04336
-0.016015328,976.78516,-0.0053032595,0.31726098,1049.4637,17.033897,0.44964302,1236.9338,-7.317339,6.102102,1447.9192,23.996202,12.125542,1586.1083,78.18265,42.324608,1382.587,7.0716815,175.7654,1365.1406,9.57863,204.69867,1116.1708,19.849123,215.10086,913.3519,48.087463,-34.18478,1384.5834,10.661552,-168.727,1376.9312,30.536236,-209.72916,1133.6027,27.276096,-217.9309,934.77435,54.144516,96.19371,975.5364,-1.5356113,101.54511,566.41,9.830079,101.46593,193.15855,-74.76274,112.89647,125.997574,70.25288,-96.19844,977.91125,1.5880753,-91.28665,565.28894,4.9451485,-76.09559,193.18367,-60.62641,-93.71646,126.899284,82.96522
-0.016192676,976.7881,-0.00558493,0.3348577,1049.4563,17.06281,0.4839835,1236.9344,-7.186461,6.223089,1447.896,24.241013,12.311531,1586.0576,78.475945,42.416267,1382.5696,7.2654424,175.84685,1365.0658,9.684164,204.68286,1116.0455,19.896267,215.17375,913.1645,48.021057,-34.097458,1384.5865,10.909928,-168.64626,1376.9825,30.884731,-209.6618,1133.6615,27.575174,-217.95941,934.808,54.285534,96.20066,975.5223,-1.5942277,101.83731,566.47314,10.181068,101.93674,193.25763,-74.892235,113.43918,125.987915,70.13863,-96.20506,977.93024,1.646551,-91.24711,565.27686,5.003368,-76.04582,193.2015,-60.690826,-93.62689,126.87896,82.89192
-0.016356524,976.78754,-0.005805848,0.35385236,1049.4447,17.090149,0.52089643,1236.929,-7.0540648,6.3490505,1447.8611,24.4912,12.508217,1585.9955,78.76599,42.511803,1382.5425,7.463435,175.92752,1364.9789,9.792145,204.66217,1115.9097,19.931152,215.23903,912.9581,47.931328,-34.00633,1384.5824,11.16364,-168.55797,1377.0323,31.239685,-209.59846,1133.728,27.869541,-217.99681,934.8443,54.415222,96.208244,975.50275,-1.6544448,102.13347,566.52295,10.548052,102.41456,193.35071,-75.029335,113.99434,125.964615,70.01586,-96.21211,977.9477,1.706561,-91.20914,565.25977,5.06136,-75.99815,193.21898,-60.761086,-93.53864,126.8611,82.80808
-0.016518531,976.8007,-0.0060298345,0.37233216,1049.448,17.119318,0.5557757,1236.9395,-6.9217687,6.4726224,1447.8444,24.738197,12.703149,1585.9519,79.0477,42.605217,1382.5325,7.6587796,176.00972,1364.9087,9.895749,204.63524,1115.7812,19.963734,215.30045,912.761,47.833614,-33.918007,1384.5952,11.415489,-168.47646,1377.1017,31.59416,-209.53397,1133.8037,28.162355,-218.0352,934.89276,54.534805,96.2166,975.49744,-1.7156171,102.43448,566.5865,10.896678,102.90378,193.455,-75.172874,114.56054,125.94936,69.88773,-96.219986,977.97894,1.767543,-91.17133,565.25354,5.1109567,-75.950836,193.24298,-60.836514,-93.45143,126.84315,82.72051
-0.016700175,976.796,-0.006227433,0.3917404,1049.4342,17.14496,0.59252787,1236.9333,-6.7912297,6.597583,1447.8079,24.9874,12.902645,1585.8855,79.32999,42.700134,1382.5049,7.855221,176.09048,1364.8209,9.998442,204.62097,1115.6366,19.978859,215.37231,912.5449,47.723976,-33.82847,1384.592,11.669101,-168.3908,1377.1562,31.953026,-209.48006,1133.8716,28.463617,-218.07742,934.93243,54.68212,96.225006,975.47235,-1.7768515,102.73607,566.6328,11.25431,103.389984,193.53877,-75.30588,115.12436,125.92048,69.77174,-96.228,977.9938,1.8285776,-91.13351,565.2425,5.169769,-75.90879,193.26318,-60.91242,-93.35573,126.82405,82.63144
-0.016838249,976.81836,-0.006445897,0.41127387,1049.4468,17.172802,0.6305933,1236.9564,-6.6581135,6.727326,1447.8057,25.239904,13.106991,1585.8546,79.62539,42.798786,1382.5073,8.05374,176.17772,1364.762,10.100339,204.6009,1115.5154,19.993227,215.43527,912.34985,47.604683,-33.735226,1384.6188,11.925172,-168.30504,1377.2418,32.313416,-209.41875,1133.9657,28.753551,-218.11708,934.99744,54.80033,96.23412,975.4739,-1.8386434,103.04849,566.6944,11.624649,103.89334,193.6429,-75.444176,115.70078,125.900215,69.64813,-96.23666,978.0355,1.8902028,-91.09891,565.23444,5.222826,-75.86149,193.28606,-60.994755,-93.2641,126.80871,82.53727
